,file,v,R,maxFR,timingFR,spikes,stimulus,repet,delta,m,S,pval,R2,adjR,mu,NPTS,TPTS,residuals,keeppoints,var,year
226,2023_04_27_0020,40,7,26.976229076344566,0.09567709300529814,"[-0.10516142 -0.08956142 -0.01816142  0.05803858  0.08443858  0.11563858
  0.14183858]",LOOM,0,0.03286573146292585,8.612215477761002e-09,1.6143079146335043e-09,0.48778190194971,0.5191874310830265,0.0383748621660529,1.3097888663132517e-09,3,4,"0.9999999999999946,1.0,1.0",3,1.6143079146335043e-09,2023
227,2023_04_27_0020,5,7,32.67792864865671,-0.051171928545587164,"[-0.77566784 -0.72996784 -0.49666784 -0.18906784 -0.14886784 -0.09686784
 -0.07096784 -0.04506784 -0.00876784 -0.00486784]",LOOM,0,0.03286573146292585,8.612215477761002e-09,1.6143079146335043e-09,0.48778190194971,0.5191874310830265,0.0383748621660529,1.3097888663132517e-09,3,4,"0.9999999999999946,1.0,1.0",3,1.6143079146335043e-09,2023
228,2023_05_02_0000,20,7,64.41057464534732,-0.18062465201130973,"[-0.22326314 -0.21306314 -0.20266314 -0.19366314 -0.18356314 -0.17486314
 -0.16646314 -0.15646314 -0.13046314 -0.09416314 -0.03446314 -0.02586314
  0.03493686  0.10543686  0.17443686]",LOOM,0,0.019238476953907815,5.29919018451954e-10,2.034977145553649e-10,0.3346637905721326,0.442672271575843,0.16400840736376443,1.8659787161754389e-10,4,4,"1.0850732134149932,0.968923747232165,1.413391823166913,0.4927626919534403",4,2.034977145553649e-10,2023
229,2023_05_02_0000,5,7,29.397877616707273,-0.7334248643526601,"[-0.78636305 -0.76436305 -0.73876305 -0.70466305 -0.65986305 -0.62686305
 -0.56686305 -0.49986305 -0.48876305 -0.40646305 -0.39826305 -0.31646305
 -0.30666305 -0.22336305 -0.09816305 -0.05546305 -0.00216305  0.06603695
  0.08693695  0.14423695  0.18553695]",LOOM,0,0.019238476953907815,5.29919018451954e-10,2.034977145553649e-10,0.3346637905721326,0.442672271575843,0.16400840736376443,1.8659787161754389e-10,4,4,"1.0850732134149932,0.968923747232165,1.413391823166913,0.4927626919534403",4,2.034977145553649e-10,2023
230,2023_05_02_0000,40,7,35.93604903026512,-0.05562220217279845,"[-0.10006059 -0.07936059 -0.06806059 -0.05816059 -0.00766059  0.04083941
  0.05063941  0.05903941  0.10673941  0.19943941]",LOOM,0,0.019238476953907815,5.29919018451954e-10,2.034977145553649e-10,0.3346637905721326,0.442672271575843,0.16400840736376443,1.8659787161754389e-10,4,4,"1.0850732134149932,0.968923747232165,1.413391823166913,0.4927626919534403",4,2.034977145553649e-10,2023
231,2023_05_02_0000,10,7,29.58882851612749,-0.3580816592912387,"[-0.4205614 -0.3996614 -0.3823614 -0.3271614 -0.3073614 -0.2624614
 -0.2418614 -0.1843614 -0.1121614 -0.0749614 -0.0155614 -0.0062614
  0.0303386]",LOOM,0,0.019238476953907815,5.29919018451954e-10,2.034977145553649e-10,0.3346637905721326,0.442672271575843,0.16400840736376443,1.8659787161754389e-10,4,4,"1.0850732134149932,0.968923747232165,1.413391823166913,0.4927626919534403",4,2.034977145553649e-10,2023
232,2023_05_02_0002,5,7,20.60524875463934,-0.6856249774885496,"[-0.78556354 -0.73616354 -0.68326354 -0.64556354 -0.58316354 -0.42756354
 -0.33786354 -0.30106354 -0.23826354 -0.17636354 -0.09506354 -0.07266354
  0.05613646]",LOOM,0,0.049298597194388775,1.0487781279563185e-09,5.902405989472694e-10,0.5198602517369139,0.2305341778621397,-0.15419873320679045,5.762039884294552e-10,4,4,"1.3951832490998288,1.2430566896422037,1.2031926359674614,0.06456755081260065",4,5.902405989472694e-10,2023
233,2023_05_02_0002,40,7,51.084589477603664,-0.050323763994100434,"[-0.0971621 -0.0883621 -0.0743621 -0.0600621 -0.0472621 -0.0402621
  0.0074379  0.0167379  0.0346379  0.1234379  0.1488379  0.1669379
  0.1810379]",LOOM,0,0.049298597194388775,1.0487781279563185e-09,5.902405989472694e-10,0.5198602517369139,0.2305341778621397,-0.15419873320679045,5.762039884294552e-10,4,4,"1.3951832490998288,1.2430566896422037,1.2031926359674614,0.06456755081260065",4,5.902405989472694e-10,2023
234,2023_05_02_0002,10,7,33.6984077043957,-0.07543015632340533,[-0.12786876 -0.09286876 -0.07446876 -0.05426876 -0.04106876  0.10323124],LOOM,0,0.049298597194388775,1.0487781279563185e-09,5.902405989472694e-10,0.5198602517369139,0.2305341778621397,-0.15419873320679045,5.762039884294552e-10,4,4,"1.3951832490998288,1.2430566896422037,1.2031926359674614,0.06456755081260065",4,5.902405989472694e-10,2023
235,2023_05_02_0002,20,7,31.655779719607516,-0.06002848211805123,"[-0.17216691 -0.10146691 -0.06456691 -0.05846691 -0.03926691  0.02153309
  0.15453309  0.18463309]",LOOM,0,0.049298597194388775,1.0487781279563185e-09,5.902405989472694e-10,0.5198602517369139,0.2305341778621397,-0.15419873320679045,5.762039884294552e-10,4,4,"1.3951832490998288,1.2430566896422037,1.2031926359674614,0.06456755081260065",4,5.902405989472694e-10,2023
236,2023_05_02_0004,20,7,75.46244280553658,-0.14122571489938007,"[-0.22156425 -0.19206425 -0.18236425 -0.17296425 -0.16476425 -0.15616425
 -0.14596425 -0.13586425 -0.11876425 -0.10786425 -0.09756425 -0.08576425
 -0.03006425 -0.02336425 -0.01976425 -0.01476425 -0.01066425  0.01053575
  0.03023575  0.04503575  0.06343575  0.10953575]",LOOM,0,0.05851703406813627,1.2365436746392306e-08,9.780366694140308e-10,0.31241959632599836,0.4727668115165031,0.2091502172747547,1.5276866522172234e-09,4,4,"1.0035867037691326,0.0012377220095016847,1.248146046709869,1.3340787476332956",4,9.780366694140308e-10,2023
237,2023_05_02_0004,10,7,89.51353967868232,-0.06488354808360097,"[-0.41222218 -0.40322218 -0.39372218 -0.38372218 -0.37382218 -0.35702218
 -0.34672218 -0.31972218 -0.31132218 -0.27682218 -0.24292218 -0.20692218
 -0.19712218 -0.13572218 -0.12632218 -0.11632218 -0.10622218 -0.09682218
 -0.08542218 -0.07562218 -0.06442218 -0.05352218 -0.03972218 -0.03352218
 -0.02912218 -0.02462218 -0.01672218 -0.00752218  0.18917782]",LOOM,0,0.05851703406813627,1.2365436746392306e-08,9.780366694140308e-10,0.31241959632599836,0.4727668115165031,0.2091502172747547,1.5276866522172234e-09,4,4,"1.0035867037691326,0.0012377220095016847,1.248146046709869,1.3340787476332956",4,9.780366694140308e-10,2023
238,2023_05_02_0004,40,7,92.01436975232662,0.011374274111939475,"[-1.09764783e-01 -9.37647828e-02 -8.46647828e-02 -7.40647828e-02
 -2.27647828e-02 -1.95647828e-02 -1.62647828e-02 -1.30647828e-02
 -8.06478279e-03 -6.47827921e-05  9.03521721e-03  1.94352172e-02
  3.76352172e-02  4.58352172e-02  5.44352172e-02  6.59352172e-02
  7.45352172e-02  9.30352172e-02  1.25235217e-01  1.51935217e-01
  1.59335217e-01  1.69635217e-01]",LOOM,0,0.05851703406813627,1.2365436746392306e-08,9.780366694140308e-10,0.31241959632599836,0.4727668115165031,0.2091502172747547,1.5276866522172234e-09,4,4,"1.0035867037691326,0.0012377220095016847,1.248146046709869,1.3340787476332956",4,9.780366694140308e-10,2023
239,2023_05_02_0004,5,7,69.6726262618233,-0.04912177132829454,"[-0.79296074 -0.78066074 -0.74756074 -0.73676074 -0.72286074 -0.71236074
 -0.66836074 -0.64476074 -0.57706074 -0.54436074 -0.49866074 -0.49156074
 -0.44156074 -0.42596074 -0.39266074 -0.35666074 -0.32256074 -0.31396074
 -0.29246074 -0.25446074 -0.23386074 -0.21476074 -0.19536074 -0.17406074
 -0.15526074 -0.13226074 -0.11426074 -0.09016074 -0.06946074 -0.05826074
 -0.04676074 -0.03936074 -0.02886074 -0.02326074 -0.01886074  0.01123926
  0.04423926  0.14583926  0.17943926  0.19673926]",LOOM,0,0.05851703406813627,1.2365436746392306e-08,9.780366694140308e-10,0.31241959632599836,0.4727668115165031,0.2091502172747547,1.5276866522172234e-09,4,4,"1.0035867037691326,0.0012377220095016847,1.248146046709869,1.3340787476332956",4,9.780366694140308e-10,2023
240,2023_05_02_0009,20,7,8.284751002476137,0.043978388663250545,[-0.08096035  0.04933965],LOOM,0,0.15070140280561123,1.4489287957473707e-08,3.1506799189196254e-09,0.4628828820787836,0.5581713954309278,0.1163427908618555,2.654923757815499e-09,3,4,"1.0000000000000002,0.9999999999999953,1.0",3,3.1506799189196254e-09,2023
241,2023_05_02_0009,5,7,20.04199818965611,-0.7644363825646203,"[-0.83347515 -0.77387515 -0.74807515 -0.66467515 -0.64557515 -0.56297515
 -0.21877515 -0.14787515 -0.02517515 -0.00487515  0.05102485  0.17572485]",LOOM,0,0.15070140280561123,1.4489287957473707e-08,3.1506799189196254e-09,0.4628828820787836,0.5581713954309278,0.1163427908618555,2.654923757815499e-09,3,4,"1.0000000000000002,0.9999999999999953,1.0",3,3.1506799189196254e-09,2023
242,2023_05_02_0009,10,7,18.373847937073872,-0.2490448136303396,"[-0.36888332 -0.31848332 -0.24528332 -0.21878332 -0.11968332 -0.00118332
  0.10391668]",LOOM,0,0.15070140280561123,1.4489287957473707e-08,3.1506799189196254e-09,0.4628828820787836,0.5581713954309278,0.1163427908618555,2.654923757815499e-09,3,4,"1.0000000000000002,0.9999999999999953,1.0",3,3.1506799189196254e-09,2023
243,2023_05_02_0009,40,7,13.156892879196938,0.13063994272617263,[-0.02459886  0.10000114  0.16290114],LOOM,0,0.15070140280561123,1.4489287957473707e-08,3.1506799189196254e-09,0.4628828820787836,0.5581713954309278,0.1163427908618555,2.654923757815499e-09,3,4,"1.0000000000000002,0.9999999999999953,1.0",3,3.1506799189196254e-09,2023
244,2023_05_02_0011,10,7,38.51826272714533,-0.39203668626119026,"[-0.45027539 -0.42307539 -0.41867539 -0.39387539 -0.36107539 -0.32917539
 -0.31947539 -0.18657539 -0.08977539 -0.08087539 -0.04097539  0.08452461
  0.09002461]",LOOM,0,0.007615230460921844,2.1810900206013264e-09,4.285877851629667e-10,0.3584148616879238,0.41163148970292596,0.11744723455438888,6.543656974549503e-10,4,4,"1.0053084912582446,0.8678142379752992,1.3424840605703894,0.11620221407258864",4,4.285877851629667e-10,2023
245,2023_05_02_0011,20,7,41.920095949459416,-0.1256224935043191,"[-0.22406082 -0.20336082 -0.14346082 -0.14216082 -0.13166082 -0.10326082
 -0.08236082 -0.05226082  0.09623918  0.11923918  0.15583918]",LOOM,0,0.007615230460921844,2.1810900206013264e-09,4.285877851629667e-10,0.3584148616879238,0.41163148970292596,0.11744723455438888,6.543656974549503e-10,4,4,"1.0053084912582446,0.8678142379752992,1.3424840605703894,0.11620221407258864",4,4.285877851629667e-10,2023
246,2023_05_02_0011,5,7,41.44124949266574,-0.20592690268952607,"[-0.79886552 -0.72946552 -0.67076552 -0.59486552 -0.53286552 -0.45106552
 -0.41056552 -0.27076552 -0.21616552 -0.21026552 -0.20626552 -0.18656552
 -0.17836552]",LOOM,0,0.007615230460921844,2.1810900206013264e-09,4.285877851629667e-10,0.3584148616879238,0.41163148970292596,0.11744723455438888,6.543656974549503e-10,4,4,"1.0053084912582446,0.8678142379752992,1.3424840605703894,0.11620221407258864",4,4.285877851629667e-10,2023
247,2023_05_02_0011,40,7,43.745689688584505,-0.054208439379687445,"[-0.1159474 -0.1100474 -0.1012474 -0.0693474 -0.0613474 -0.0102474
  0.0009526  0.0121526  0.0319526  0.0794526]",LOOM,0,0.007615230460921844,2.1810900206013264e-09,4.285877851629667e-10,0.3584148616879238,0.41163148970292596,0.11744723455438888,6.543656974549503e-10,4,4,"1.0053084912582446,0.8678142379752992,1.3424840605703894,0.11620221407258864",4,4.285877851629667e-10,2023
248,2023_05_03_0004,20,7,0.0,0,[],LOOM,0,0.04448897795591182,8.360853085063443e-09,6.052898657296792e-10,0.8835631207769348,0.01355754684320698,-0.4796636797351894,5.100085885093826e-09,4,4,"1.4141478987106775,0.7188760859890373,0.6952718127216557,1.9587869912241907e-07",4,6.052898657296792e-10,2023
249,2023_05_03_0004,10,7,0.0,0,[],LOOM,0,0.04448897795591182,8.360853085063443e-09,6.052898657296792e-10,0.8835631207769348,0.01355754684320698,-0.4796636797351894,5.100085885093826e-09,4,4,"1.4141478987106775,0.7188760859890373,0.6952718127216557,1.9587869912241907e-07",4,6.052898657296792e-10,2023
250,2023_05_03_0004,5,7,0.0,0,[],LOOM,0,0.04448897795591182,8.360853085063443e-09,6.052898657296792e-10,0.8835631207769348,0.01355754684320698,-0.4796636797351894,5.100085885093826e-09,4,4,"1.4141478987106775,0.7188760859890373,0.6952718127216557,1.9587869912241907e-07",4,6.052898657296792e-10,2023
251,2023_05_03_0004,40,7,7.978839544818355,0.01946716595820086,[0.01952881],LOOM,0,0.04448897795591182,8.360853085063443e-09,6.052898657296792e-10,0.8835631207769348,0.01355754684320698,-0.4796636797351894,5.100085885093826e-09,4,4,"1.4141478987106775,0.7188760859890373,0.6952718127216557,1.9587869912241907e-07",4,6.052898657296792e-10,2023
252,2023_05_03_0018,10,7,7.978662203741293,-0.33872209798188957,[-0.33906112],LOOM,0,0.06092184368737475,1.0832980015225284e-09,3.7471747611015884e-10,0.286422010050218,0.5091935477407706,0.2637903216111559,3.127964260714064e-10,4,4,"0.6102534274409767,1.4033558827859145,1.0299384156353484,0.994561033672823",4,3.7471747611015884e-10,2023
253,2023_05_03_0018,40,7,0.0,0.0,[],LOOM,0,0.06092184368737475,1.0832980015225284e-09,3.7471747611015884e-10,0.286422010050218,0.5091935477407706,0.2637903216111559,3.127964260714064e-10,4,4,"0.6102534274409767,1.4033558827859145,1.0299384156353484,0.994561033672823",4,3.7471747611015884e-10,2023
254,2023_05_03_0018,20,7,7.978662437797658,-0.11820767680916133,[-0.11854649  0.19715351],LOOM,0,0.06092184368737475,1.0832980015225284e-09,3.7471747611015884e-10,0.286422010050218,0.5091935477407706,0.2637903216111559,3.127964260714064e-10,4,4,"0.6102534274409767,1.4033558827859145,1.0299384156353484,0.994561033672823",4,3.7471747611015884e-10,2023
255,2023_05_03_0018,5,7,14.31761921760135,-0.6484132336877143,[-0.67175195 -0.62515195 -0.44375195 -0.33025195  0.06974805],LOOM,0,0.06092184368737475,1.0832980015225284e-09,3.7471747611015884e-10,0.286422010050218,0.5091935477407706,0.2637903216111559,3.127964260714064e-10,4,4,"0.6102534274409767,1.4033558827859145,1.0299384156353484,0.994561033672823",4,3.7471747611015884e-10,2023
256,2023_05_03_0021,5,7,32.46953976836888,-0.33773069376142983,"[-7.18169515e-01 -7.03869515e-01 -6.35669515e-01 -6.17669515e-01
 -5.38669515e-01 -5.34269515e-01 -4.70269515e-01 -3.98369515e-01
 -3.78969515e-01 -3.50069515e-01 -3.16069515e-01 -2.91569515e-01
 -2.60669515e-01 -1.83869515e-01 -1.48269515e-01 -5.92695147e-02
 -6.95146958e-05  9.33048530e-03  1.37930485e-01  1.87530485e-01]",LOOM,0,0.008817635270541082,2.2913890684842913e-09,3.2152689491400087e-10,0.27179080600146666,0.8285406548433697,0.6570813096867394,4.6046293716338716e-10,3,4,"0.9999999999999986,1.0000000000000013,1.0000000000000075",3,3.2152689491400087e-10,2023
257,2023_05_03_0021,10,7,28.743201776315978,-0.3909242090537969,"[-0.42726334 -0.40396334 -0.38046334 -0.36206334 -0.26186334 -0.23376334
 -0.18236334 -0.12806334 -0.05706334 -0.02046334  0.10923666  0.16283666]",LOOM,0,0.008817635270541082,2.2913890684842913e-09,3.2152689491400087e-10,0.27179080600146666,0.8285406548433697,0.6570813096867394,4.6046293716338716e-10,3,4,"0.9999999999999986,1.0000000000000013,1.0000000000000075",3,3.2152689491400087e-10,2023
258,2023_05_03_0021,20,7,33.926544575679,-0.09732707965080722,"[-0.23246562 -0.21346562 -0.17396562 -0.14006562 -0.09976562 -0.08466562
 -0.06246562 -0.02986562  0.07943438  0.13143438  0.17883438  0.19623438]",LOOM,0,0.008817635270541082,2.2913890684842913e-09,3.2152689491400087e-10,0.27179080600146666,0.8285406548433697,0.6570813096867394,4.6046293716338716e-10,3,4,"0.9999999999999986,1.0000000000000013,1.0000000000000075",3,3.2152689491400087e-10,2023
259,2023_05_03_0021,40,7,27.597996381364275,0.16228899053139945,"[-0.13124978 -0.03534978  0.00675022  0.02005022  0.10605022  0.16645022
  0.17535022  0.18005022]",LOOM,0,0.008817635270541082,2.2913890684842913e-09,3.2152689491400087e-10,0.27179080600146666,0.8285406548433697,0.6570813096867394,4.6046293716338716e-10,3,4,"0.9999999999999986,1.0000000000000013,1.0000000000000075",3,3.2152689491400087e-10,2023
260,2023_05_09_0003,40,7,74.06016153289404,-0.06152501554722878,"[-0.1072642 -0.0989642 -0.0897642 -0.0801642 -0.0709642 -0.0615642
 -0.0521642 -0.0429642 -0.0335642 -0.0241642 -0.0082642  0.0986358]",LOOM,0,0.030460921843687375,4.927781995142611e-09,1.0833692593652183e-09,0.36927018528593103,0.39782009916924377,0.09673014875386565,9.731680760250406e-10,4,4,"1.400127400395005,0.14703255991044198,0.06720987724040864,1.3397146138515086",4,1.0833692593652183e-09,2023
261,2023_05_09_0003,5,7,52.80572895182611,-0.2390284244602373,"[-0.77176713 -0.76216713 -0.57966713 -0.56996713 -0.55976713 -0.54036713
 -0.53056713 -0.51936713 -0.38896713 -0.32826713 -0.28886713 -0.27756713
 -0.26736713 -0.24816713 -0.22796713 -0.20726713 -0.19726713 -0.18636713
 -0.13536713 -0.10366713 -0.06246713 -0.01266713 -0.00186713]",LOOM,0,0.030460921843687375,4.927781995142611e-09,1.0833692593652183e-09,0.36927018528593103,0.39782009916924377,0.09673014875386565,9.731680760250406e-10,4,4,"1.400127400395005,0.14703255991044198,0.06720987724040864,1.3397146138515086",4,1.0833692593652183e-09,2023
262,2023_05_09_0003,10,7,52.26283765930761,-0.3695237761623752,"[-0.3985624 -0.3891624 -0.3803624 -0.3711624 -0.3611624 -0.3511624
 -0.3418624 -0.2279624 -0.2090624 -0.1709624 -0.0852624 -0.0765624
 -0.0653624  0.0084376  0.1929376]",LOOM,0,0.030460921843687375,4.927781995142611e-09,1.0833692593652183e-09,0.36927018528593103,0.39782009916924377,0.09673014875386565,9.731680760250406e-10,4,4,"1.400127400395005,0.14703255991044198,0.06720987724040864,1.3397146138515086",4,1.0833692593652183e-09,2023
263,2023_05_09_0003,20,7,54.788819874319536,-0.026339416787795722,"[-0.2084782 -0.1998782 -0.1902782 -0.1811782 -0.1716782 -0.1623782
 -0.1514782 -0.0741782 -0.0643782 -0.0359782 -0.0277782 -0.0172782
 -0.0066782  0.0022218  0.0204218]",LOOM,0,0.030460921843687375,4.927781995142611e-09,1.0833692593652183e-09,0.36927018528593103,0.39782009916924377,0.09673014875386565,9.731680760250406e-10,4,4,"1.400127400395005,0.14703255991044198,0.06720987724040864,1.3397146138515086",4,1.0833692593652183e-09,2023
264,2023_05_09_0010,40,7,7.978506182935516,-0.026545474833780003,[-0.02608427],LOOM,0,0.07334669338677355,9.146771047141205e-08,1.6624892024506291e-09,0.092909742902839,0.8228127345205937,0.7342191017808906,1.9968377533791217e-09,4,4,"1.2878206446562106,0.3646130027499747,0.7882590183625249,1.2878206446562146",4,1.6624892024506291e-09,2023
265,2023_05_09_0010,10,7,0.0,0.0,[],LOOM,0,0.07334669338677355,9.146771047141205e-08,1.6624892024506291e-09,0.092909742902839,0.8228127345205937,0.7342191017808906,1.9968377533791217e-09,4,4,"1.2878206446562106,0.3646130027499747,0.7882590183625249,1.2878206446562146",4,1.6624892024506291e-09,2023
266,2023_05_09_0010,5,7,0.0,0.0,[],LOOM,0,0.07334669338677355,9.146771047141205e-08,1.6624892024506291e-09,0.092909742902839,0.8228127345205937,0.7342191017808906,1.9968377533791217e-09,4,4,"1.2878206446562106,0.3646130027499747,0.7882590183625249,1.2878206446562146",4,1.6624892024506291e-09,2023
267,2023_05_09_0010,20,7,7.978538481443893,-0.037542493280110056,[-0.0379812],LOOM,0,0.07334669338677355,9.146771047141205e-08,1.6624892024506291e-09,0.092909742902839,0.8228127345205937,0.7342191017808906,1.9968377533791217e-09,4,4,"1.2878206446562106,0.3646130027499747,0.7882590183625249,1.2878206446562146",4,1.6624892024506291e-09,2023
268,2023_05_10_0008,40,7,0.0,0,[],LOOM,0,0.09418837675350701,,1.1445614405280024e-09,,,,1.7026840135822008e-09,4,4,"1.2924801031334265,1.3339825846027429,0.5447380816938242,0.5032356002245104",4,1.1445614405280024e-09,2023
269,2023_05_10_0008,5,7,0.0,0,[],LOOM,0,0.09418837675350701,,1.1445614405280024e-09,,,,1.7026840135822008e-09,4,4,"1.2924801031334265,1.3339825846027429,0.5447380816938242,0.5032356002245104",4,1.1445614405280024e-09,2023
